24.74025469,
24.15338003,
24.0150292,
24.28349893,
24.84954243,
24.40804016,
24.69811699,
24.44414761,
24.94567612,
24.8446183,
24.43270258,
24.60285092,
24.39018268,
24.41094343,
24.05643444,
24.31540837,
24.02014136,
24.54499649,
24.95030925,
24.26649554,
24.10061857,
24.5205463,
24.4105848,
24.92107221,
24.09060878,
24.05983974,
24.69359554,
24.93492296,
24.07778923,
24.07075623,
24.66785162,
24.50453938,
24.79339905,
24.83417189,
24.46188449,
24.90609174,
24.81207627,
24.90671074,
24.90003241,
24.41701094,
24.70026403,
24.79801743,
24.60471232,
24.26500912,
24.35792889,
24.92965647,
24.14910033,
24.45336219,
24.94280445,
24.38860496,
24.86757383,
24.42702789,
24.57572274,
24.00893914,
24.90161284,
24.03126575,
24.5842545,
24.63198937,
24.65749077,
24.21260507,
24.79140589,
24.02893143,
24.08561447,
24.10009827,
24.06531692,
24.3361491,
24.11141473,
24.62882893,
24.99025087,
24.93474031,
24.74471939,
24.27468828,
24.71717619,
24.61328684,
24.6091418,
24.90983017,
24.62255334,
24.68898119,
24.24981939,
24.84446452,
24.54264335,
24.76190622,
24.48153266,
24.86012052,
24.9312493,
24.76906939,
24.10878421,
24.31979047,
24.23378338,
24.29905165,
24.49049367,
24.82191673,
24.98115538,
24.19084967,
24.40088282,
24.5371864,92.93863173
24.16059379,92.55848708
24.66649607,92.00980175
24.64845929,92.24846281
24.72863853,92.2222226
24.80126353,92.37831619
24.16929448,92.870265
24.70880015,92.99738837
24.43509083,92.7207254
24.25645548,92.023402
24.14464332,92.2100032
24.14131478,92.16450472
24.9081363,92.944055
24.10508145,92.41023458
24.76846739,92.48079391
24.64444098,92.20874822
24.37578757,92.98895286
24.39376377,92.17486418
24.53784956,92.72058568
24.79126332,92.95895046
24.27540204,92.28617441
24.23176148,92.06246092
24.16869836,92.73086283
24.7276816,92.35634602
24.87975973,92.91211892
24.827348,92.7421381
24.93575514,92.34225804
24.16474917,92.53278061
24.56825027,92.07808678
24.60658045,92.06001834
24.92557783,92.45587362
24.66872459,92.23035346
24.0716335,92.73353003
24.46304159,92.22886698
24.83246527,92.61021076
24.25197175,92.16001488
24.42421924,92.73649682
24.40235289,92.76684667
24.86150106,92.50956862
24.59871894,92.71106401
24.280699,92.8046393
24.74826377,92.83227459
24.82672454,92.35180416
24.35215959,92.4982124
24.11042755,92.55843384
24.338156,92.10805468
24.68670297,92.00490259
24.73437482,92.07815627
24.77699946,92.70111336
24.64064801,92.19759258
24.97883117,92.46112767
24.0049065,92.72414852
24.16509617,92.21016477
24.38990885,92.72044197
24.14953681,92.90143296
24.15899208,92.37956362
24.49024299,92.34065533
24.81409592,92.51575278
24.52277976,92.4133794
24.4597707,92.06306623
24.81532205,92.01203373
24.51297407,92.34170173
24.34182427,92.94543114
24.74825822,92.67672138
24.76414713,92.47133548
24.61766918,92.61338033
24.73447016,92.78655749
24.96894041,92.57942374
24.75303852,92.16960872
24.00281952,92.37768973
24.79583576,92.71720626
24.65510057,92.92638017
24.75687374,92.67821898
24.86149526,92.55599703
24.2228131,92.16825767
24.56997568,92.42606182
24.72935699,92.07291726
24.21230237,92.9770014
24.15993497,92.63356247
24.37848173,92.35082546
24.70318262,92.83928795
24.51514426,92.75864156
24.87807123,92.7811456
24.83853697,92.02778187
24.14434832,92.317318
24.00119419,92.059942
24.31304837,92.80365285
24.18215077,92.11430122
24.35157903,92.83944581
24.23558875,92.58386664
24.60044216,92.59841923
24.28710615,92.38772065
24.3082715,92.02046367
24.78906239,92.43005622
24.97521683,92.79986012
24.25153668,92.97899492
24.42671794,92.15391218
24.34500064,92.47122904
24.18513592,92.90597081
24.23888159,92.96199126
24.25896436,92.82863993
24.36730838,92.87721759
24.16316063,92.38926301
24.22938691,92.02709632
24.8825581,92.46944341
24.90633051,92.73249845
24.91032428,92.91357777
24.97539837,92.41821605
24.55565157,92.47086208
24.39410581,92.40855687
24.99406058,92.11846127
24.9839367,92.1525042
24.15023007,92.22407237
24.24632039,92.40722249
24.68432903,92.75414764
24.36605856,92.97170187
24.08946852,92.97317963
24.10274418,92.03634281
24.79676789,92.12918919
24.58094377,92.14379002
24.26693502,92.65811636
24.28047626,92.41625788
24.58226127,92.56909317
24.13395358,92.80891091
24.14325022,92.45126341
24.95488877,92.36461536
24.72017374,92.06671383
24.13807999,92.51503329
24.02604348,92.93596979
24.74467655,92.63163406
24.94158017,92.81851731
24.88793161,92.04934096
24.91300906,92.94611041
24.18207412,92.82802707
24.37231724,92.54311504
24.31836918,92.23805377
24.83607712,92.94524776
24.13708966,92.04288033
24.76933242,92.46477396
24.67962852,92.13168595
24.49191117,92.82311709
24.84534438,92.45655786
24.65840138,92.8978882
24.5884569,92.89267897
24.29766698,92.41926409
24.32173683,92.31588193
24.77877219,92.12834168
24.88748701,92.53025681
24.12853011,92.87077596
24.04894606,92.58264877
24.39023707,92.06981574
24.6721315,92.94511778
24.69025055,92.55525166
24.17954271,92.921457
24.82080962,92.54713258
24.98360364,92.66529099
24.11751151,92.81392688
24.1796492,92.77743911
24.53467108,92.73109345
24.39118453,92.65232404
24.14753033,92.00851833
24.34043048,92.45546607
24.90345777,92.22185469
24.96874226,92.46316615
24.61213565,92.56474208
24.19259732,92.24759551
24.41384662,92.20963104
24.66700897,92.76692746
24.37867963,92.36886051
24.75365421,92.22229685
24.36732842,92.8659914
24.84939308,92.25148702
24.61329501,92.77538797
24.85411337,92.39203975
24.38753265,92.71969146
24.77508407,92.28910109
24.19080213,92.74633058
24.72238396,92.37297626
24.65635279,92.86891554
24.72869665,92.34796486
24.87078006,92.48919341
24.39814493,92.7970411
24.2560522,92.48213141
24.46555776,92.07854455
24.92035829,92.66418614
24.34878636,92.63224072
24.75706164,92.32758318
24.91344504,92.09168654
24.39904439,92.5088147
24.6260302,92.50445941
24.04331363,92.54422226
24.79535478,92.81713471
24.47108624,92.82180872
24.15912127,92.63669604
24.59109781,92.29290335
24.10969375,92.25764184
24.87688616,92.75945275
24.24075559,92.59559821
24.62011309,92.03470589
24.25534354,92.85238838
24.32910206,92.42876661
24.94691261,92.3852495
24.88182584,92.94189
24.10353592,92.97364489
24.15896076,92.23877586
24.95030291,92.1196733
24.35761551,92.08626802
24.22540406,92.7127021
24.22419344,92.48209279
24.47412752,92.52460927
24.21837604,92.68434177
24.17884769,92.24170175
24.17262909,92.17579037
24.25290981,92.47724419
24.88503868,92.69261341
24.74968231,92.71708523
24.67565914,92.26334362
24.32208201,92.62442997
24.0943402,92.22001521
24.00487959,92.65904356
24.81046451,92.5029458
24.38732297,92.40163642
24.01560312,92.40537862
24.082014,92.96374693
24.35083472,92.00622778
24.98974005,92.06558845
24.94039168,92.47397994
24.90430105,92.79709408
24.70309776,92.84920095
24.67509282,92.81039269
24.84202023,92.79774316
24.03992224,92.31366872
24.25971898,92.67150116
24.00769112,92.35259414
24.70110009,92.86231835
24.19039184,92.7487826
24.09875246,92.45816417
24.25201862,92.37579514
24.21205196,92.42050139
24.41123465,92.71237556
24.82051074,92.51378131
24.52383799,92.88590446
24.79432352,92.68004557
24.00974692,92.07266758
24.31347929,92.56255723
24.64724849,92.11670849
24.41602571,92.57193858
24.64764211,92.72785529
24.54070969,92.31347278
24.35530297,92.32175905
24.37515522,92.63173502
24.35721318,92.46197743
24.80286834,92.93017182
24.30486578,92.4534045
24.14385731,92.01694673
24.59608776,92.2597955
24.25134648,92.92373132
24.25071277,92.53767834
24.8160174,92.15107033
24.1658295,92.09474459
24.98398481,92.51266867
24.15131494,92.96565818
24.63787599,92.75006883
24.23308737,92.56091364
24.61002462,92.66294246
24.27815447,92.01627072
24.66787173,92.26191515
24.53451762,92.53967961
24.5385035,92.84580896
24.13369816,92.21684789
24.69186285,92.69909902
24.28088689,92.72279266
24.53325524,92.04243395
24.42436565,92.11201766
